"","Year","Area","Street","Street 2"
"1748",2011,"Dudley","Courthouse  Ph,  Sedgeley",NA
"1749",2011,"Dudley","Crabmill  Carpark  Oldswinford",NA
"1750",2011,"Dudley","Crompton  rd.",NA
"1751",2011,"Dudley","Crown  Centre,  Stourbridge",NA
"1752",2011,"Dudley","Dudley  Bus  Station",NA
"1753",2011,"Dudley","Dudley  Police  Station",NA
"1754",2011,"Dudley","Dudley  rd.",NA
"1755",2011,"Dudley","Dudley  rd.,  Brierley  Hill",NA
"1756",2011,"Dudley","Edward  Rutland  Ph,  High  str.,  Stourbridge",NA
"1757",2011,"Dudley","Enville  rd.",NA
"1758",2011,"Dudley","Fern  Rd",NA
"1759",2011,"Dudley","Foster  str.,Stourbridge",NA
"1760",2011,"Dudley","Front  Office  Bhps",NA
"1761",2011,"Dudley","Front  Office,  Stourbridge",NA
"1762",2011,"Dudley","Front  Office,  Stourbridge  Police  Station.",NA
"1763",2011,"Dudley","Hagley  rd.",NA
"1764",2011,"Dudley","Halesowen  Rd,  Netherton",NA
"1765",2011,"Dudley","Halesowen  Town  Centre",NA
"1766",2011,"Dudley","Hampden  Close,Quarry  Bank",NA
"1767",2011,"Dudley","Hereford  rd.,  Netherton",NA
"1768",2011,"Dudley","High  St  Stourbridge",NA
"1769",2011,"Dudley","High  St  Stourbridge",NA
"1770",2011,"Dudley","High  St  Stourbridge",NA
"1771",2011,"Dudley","High  St  Stourbridge",NA
"1772",2011,"Dudley","High  St,  Dudley",NA
"1773",2011,"Dudley","High  St,  Sedgely",NA
"1774",2011,"Dudley","High  St,  Stourbridge",NA
"1775",2011,"Dudley","High  St,  Stourbridge",NA
"1776",2011,"Dudley","High  St,  Stourbridge",NA
"1777",2011,"Dudley","High  St,  Stourbridge",NA
"1778",2011,"Dudley","High  St,  Stourbridge",NA
"1779",2011,"Dudley","High  str.",NA
"1780",2011,"Dudley","High  str.",NA
"1781",2011,"Dudley","High  str.",NA
"1782",2011,"Dudley","High  str.  ,  Brierley  Hill",NA
"1783",2011,"Dudley","High  str.  Blackheath",NA
"1784",2011,"Dudley","High  str.  Quarry  Bank",NA
"1785",2011,"Dudley","High  str.  Stourbridge",NA
"1786",2011,"Dudley","High  str.  Stourbridge",NA
"1787",2011,"Dudley","High  str.  Stourbridge",NA
"1788",2011,"Dudley","High  str.  Stourbridge.",NA
"1789",2011,"Dudley","High  str.  West  Bromwich",NA
"1790",2011,"Dudley","High  str.,  Amblecote",NA
"1791",2011,"Dudley","High  str.,  Smethwick",NA
"1792",2011,"Dudley","High  str.,  Stourbridge",NA
"1793",2011,"Dudley","High  str.,  Stourbridge",NA
"1794",2011,"Dudley","High  str.,  Stourbridge",NA
"1795",2011,"Dudley","High  str.,  Stourbridge",NA
"1796",2011,"Dudley","High  str.,  Stourbridge",NA
"1797",2011,"Dudley","High  str.,  Stourbridge",NA
"1798",2011,"Dudley","High  str.,  Stourbridge",NA
"1799",2011,"Dudley","High  str.,  Stourbridge",NA
"1800",2011,"Dudley","High  str.,Halesowen",NA
"1801",2011,"Dudley","High  View  St,  Dudley",NA
"1802",2011,"Dudley","Hilly  Lane,  Halesowen",NA
"1803",2011,"Dudley","Himley  rd.,Gornal",NA
"1804",2011,"Dudley","Home  Address",NA
"1805",2011,"Dudley","Hope  Tavern  Netherton",NA
"1806",2011,"Dudley","Hurst  Rd,  Oldbury",NA
"1807",2011,"Dudley","Jackson  str.,  Lye",NA
"1808",2011,"Dudley","Kfc,  Merry  Hill  Centre.  Dudley",NA
"1809",2011,"Dudley","King  St  Dudley",NA
"1810",2011,"Dudley","Kingsley  rd.,Netherton",NA
"1811",2011,"Dudley","Larel  Lane  Halesowen",NA
"1812",2011,"Dudley","Little  Barrel  Ph,  Dudley",NA
"1813",2011,"Dudley","Lloyds  Bar  Stourbridge",NA
"1814",2011,"Dudley","Long  Lane,  Halesowen",NA
"1815",2011,"Dudley","Lower  Derry    str.,  Brierley  Hill",NA
"1816",2011,"Dudley","Lower  High  str.,  Stourbridge",NA
"1817",2011,"Dudley","Lupin  rd.",NA
"1818",2011,"Dudley","Lye  High  St",NA
"1819",2011,"Dudley","Market  str.  Kingswinford",NA
"1820",2011,"Dudley","Market  str.,  Knigswinford.",NA
"1821",2011,"Dudley","Market  str.,  Stourbridge",NA
"1822",2011,"Dudley","Market  str.,  Stourbridge",NA
"1823",2011,"Dudley","Market  str.,Kingswinford",NA
"1824",2011,"Dudley","Marriot  rd.",NA
"1825",2011,"Dudley","Marriot  rd.",NA
"1826",2011,"Dudley","Mary  Stevens  Park",NA
"1827",2011,"Dudley","Maybrook  House  Car  Park  Halesowen",NA
"1828",2011,"Dudley","Meadowfields  Close,  Wordsley",NA
"1829",2011,"Dudley","Merryhill  Centre,  Brierley  Hill",NA
"1830",2011,"Dudley","Mill  str.,Sedgley",NA
"1831",2011,"Dudley","Mill  str.,Sedgley",NA
"1832",2011,"Dudley","Moore  str.",NA
"1833",2011,"Dudley","New  Rd,  Dudley",NA
"1834",2011,"Dudley","New  rd.  Stourbridge",NA
"1835",2011,"Dudley","New  str.  Dudley",NA
"1836",2011,"Dudley","Odeon  Cinema  ,  Merry  Hill",NA
"1837",2011,"Dudley","Odeon  Cinema  ,  Merry  Hill",NA
"1838",2011,"Dudley","Outside  Santander  High  str.  Stourbridge",NA
"1839",2011,"Dudley","Park  rd.  Wrens  Nest",NA
"1840",2011,"Dudley","Playground  At  Priory  Primary  School",NA
"1841",2011,"Dudley","Princess  rd.,  Old  Hill",NA
"1842",2011,"Dudley","Priory  str.,Dudley",NA
"1843",2011,"Dudley","Rhh","RHH"
"1844",2011,"Dudley","Ring  rd.  ,    Stourbridge.",NA
"1845",2011,"Dudley","Ring  rd.,  Stourbridge",NA
"1846",2011,"Dudley","Rookery  Park,  Pensnett",NA
"1847",2011,"Dudley","Salop  str.",NA
"1848",2011,"Dudley","Salop  str.",NA
"1849",2011,"Dudley","Sedgley  Bullring",NA
"1850",2011,"Dudley","Sedgley  Conservative  Club",NA
"1851",2011,"Dudley","Sedgley  Conservative  Club",NA
"1852",2011,"Dudley","Short  St",NA
"1853",2011,"Dudley","South  rd.,Stourbridge",NA
"1854",2011,"Dudley","Stourbridge","Stourbridge"
"1855",2011,"Dudley","Stourbridge  High  St",NA
"1856",2011,"Dudley","Stourbridge  High  str.",NA
"1857",2011,"Dudley","Stourbridge  High  str.",NA
"1858",2011,"Dudley","Stourbridge  High  str.",NA
"1859",2011,"Dudley","Stourbridge  Junction  .",NA
"1860",2011,"Dudley","Stourbridge  Ps  Front  Office",NA
"1861",2011,"Dudley","Stourbridge  Rd  Holly  Hall",NA
"1862",2011,"Dudley","Stourbridge  Rd,  Lye",NA
"1863",2011,"Dudley","Stourbridge  rd.,  Brierley  Hill",NA
"1864",2011,"Dudley","Stourbridge  rd.,  Brierley  Hill",NA
"1865",2011,"Dudley","Stourbridge  rd..",NA
"1866",2011,"Dudley","Tesco  Express  Amblecote  Stourbridge",NA
"1867",2011,"Dudley","The  Swan  Public  House,  Kingswinford",NA
"1868",2011,"Dudley","Tower  str.,  Dudley",NA
"1869",2011,"Dudley","Victoria  str.,  Stoubridge",NA
"1870",2011,"Dudley","Ward  B3,  Rhh",NA
"1871",2011,"Dudley","Windmill  End,  Dudley",NA
"1872",2011,"Dudley","Windmill  Lane    Cape  Hill",NA
"1873",2011,"Dudley","Wolverhampton  str.  Dudley",NA
"1874",2011,"Dudley","Wolverhampton  str.,  Dudley",NA
"1875",2011,"Dudley","Wolverhampton  str.,  Dudley",NA
"1876",2011,"Dudley","Worcester  str.  Stourbridge",NA
"1877",2011,"Dudley","W'ton  str.,  Dudley",NA
"1878",2011,"Dudley","W'ton  str.,  Dudley",NA
"1879",2011,"Solihull","A+E  Soliohull  Hospital",NA
"1880",2011,"Solihull","Airport","Airport"
"1881",2011,"Solihull","Ash  Crescent,  Chelmsley  Wood",NA
"1882",2011,"Solihull","Assembly  Rooms",NA
"1883",2011,"Solihull","Auckland  dr.",NA
"1884",2011,"Solihull","Auckland  dr.",NA
"1885",2011,"Solihull","Auckland  dr.",NA
"1886",2011,"Solihull","Auckland  dr.",NA
"1887",2011,"Solihull","Auckland  dr.,  C  Wood",NA
"1888",2011,"Solihull","Auckland  dr.,  Chelmsley  Wood  Solihull",NA
"1889",2011,"Solihull","Bham  Airport",NA
"1890",2011,"Solihull","Bham   Nt  Train  Station",NA
"1891",2011,"Solihull","Bham   Nternational  Train  Station",NA
"1892",2011,"Solihull","Birmingham  Airport",NA
"1893",2011,"Solihull","Blair  Grove  ,Chelmsley  Wood  ,Birmingham.",NA
"1894",2011,"Solihull","Brackleys  Way,  Solihull",NA
"1895",2011,"Solihull","Brickhill  Dr",NA
"1896",2011,"Solihull","Broad  str.,    Os  Gatecrasher",NA
"1897",2011,"Solihull","By  St  Alphedge  Church,  Solihull",NA
"1898",2011,"Solihull","Carpark  Marston  Green  Tavern",NA
"1899",2011,"Solihull","Chelmsley  Rd,  Chelmsley  Wood",NA
"1900",2011,"Solihull","Chelmsley  Rd,  Chelmsley  Wood",NA
"1901",2011,"Solihull","Church  Close",NA
"1902",2011,"Solihull","Clock  Public  House,  Clock  Lane",NA
"1903",2011,"Solihull","Colebrook  rd.",NA
"1904",2011,"Solihull","Colebrook  rd.",NA
"1905",2011,"Solihull","Copt  Heath  dr.,  Knowle",NA
"1906",2011,"Solihull","Danford  Lane",NA
"1907",2011,"Solihull","Dunton  Hall  rd.,  Shirley",NA
"1908",2011,"Solihull","Foleshill  rd.,  Coventry",NA
"1909",2011,"Solihull","Forth  dr.",NA
"1910",2011,"Solihull","Fox  Hollies  rd.",NA
"1911",2011,"Solihull","Foyer  Of  Etap  Hotel  Bhx",NA
"1912",2011,"Solihull","Grandys  dr.,  Chelmsley  Wood",NA
"1913",2011,"Solihull","Green  Lane",NA
"1914",2011,"Solihull","Greenwood  Shopping  Centre",NA
"1915",2011,"Solihull","Greswold  Hotel",NA
"1916",2011,"Solihull","Halifax  rd..",NA
"1917",2011,"Solihull","Helmswood  dr.",NA
"1918",2011,"Solihull","Helmswood  dr.",NA
"1919",2011,"Solihull","Helmswood  dr.",NA
"1920",2011,"Solihull","High  St",NA
"1921",2011,"Solihull","High  St",NA
"1922",2011,"Solihull","High  St  ,Solihull.",NA
"1923",2011,"Solihull","High  St  Solihull",NA
"1924",2011,"Solihull","High  St  Solihull",NA
"1925",2011,"Solihull","High  St,  Town  Centre  Solihull",NA
"1926",2011,"Solihull","High  str.",NA
"1927",2011,"Solihull","High  str.",NA
"1928",2011,"Solihull","High  str.",NA
"1929",2011,"Solihull","High  str.",NA
"1930",2011,"Solihull","High  str.",NA
"1931",2011,"Solihull","High  str.",NA
"1932",2011,"Solihull","High  str.",NA
"1933",2011,"Solihull","High  str.  ,Solihull.",NA
"1934",2011,"Solihull","High  str.  ,Solihull.",NA
"1935",2011,"Solihull","High  str.  Solihull",NA
"1936",2011,"Solihull","High  str.  Solihull",NA
"1937",2011,"Solihull","High  str.  Solihull",NA
"1938",2011,"Solihull","High  str.,  Solihull",NA
"1939",2011,"Solihull","High  str.,  Solihull",NA
"1940",2011,"Solihull","High  str.,  Solihull  Town  Centre",NA
"1941",2011,"Solihull","High  str.,  Solihull,  West  Mids",NA
"1942",2011,"Solihull","Highfield  Roa  Washwood  Heath  Birmingham",NA
"1943",2011,"Solihull","Hillfield  Park,  Solihull",NA
"1944",2011,"Solihull","Hobsmoat  rd.,  Solihull",NA
"1945",2011,"Solihull","Hoggarts  Hotel  Dorridge",NA
"1946",2011,"Solihull","Kingfisher  dr.  Smithswood",NA
"1947",2011,"Solihull","K Tts  Green  Rd,  K Tts  Green,  Bham",NA
"1948",2011,"Solihull","Kitts  Green  rd..",NA
"1949",2011,"Solihull","Laburnam  av.",NA
"1950",2011,"Solihull","Lg  Arena",NA
"1951",2011,"Solihull","Lg  Arena  .  Nec  Complex",NA
"1952",2011,"Solihull","Lg  Arena  Nec",NA
"1953",2011,"Solihull","Lg  Arena.  Nec  Complex",NA
"1954",2011,"Solihull","Lode  Lane",NA
"1955",2011,"Solihull","Lode  Lane",NA
"1956",2011,"Solihull","Lodge  rd.",NA
"1957",2011,"Solihull","Manor  Walk  Solihull",NA
"1958",2011,"Solihull","Marlene  Croft",NA
"1959",2011,"Solihull","Mcdonalds","McDonalds"
"1960",2011,"Solihull","Mill  Lane",NA
"1961",2011,"Solihull","Mill  Lane,  Solihull",NA
"1962",2011,"Solihull","Moordane  av.",NA
"1963",2011,"Solihull","Moorend  av.  Opposite  Wiilow  av.  Solihull",NA
"1964",2011,"Solihull","O/S  Avaon  Croft  House  Wincester  dr.",NA
"1965",2011,"Solihull","O/S  Departure  Terminal    Birmingham   Nternational  Airport  Solihull",NA
"1966",2011,"Solihull","O/S  Grrenwood  P.h  Helmswood  dr.  Chelmsley  Wood  Solihull",NA
"1967",2011,"Solihull","O/S  Loft  Nightclub  High  St  Solihull",NA
"1968",2011,"Solihull","O/S  Mill  Labe  Entrance  To  Touchwood  Shopping  Centre",NA
"1969",2011,"Solihull","O/S  Red  Lion  Earlswood",NA
"1970",2011,"Solihull","O/S  Rosies,  High  St  Solihull",NA
"1971",2011,"Solihull","O/Sthe  Loft,  Solihull",NA
"1972",2011,"Solihull","O S  Coach  House  P>H  Herbert  rd.  Solihull  West  Midlands",NA
"1973",2011,"Solihull","O'neills  Poplar  Rd  Solihull",NA
"1974",2011,"Solihull","Os  Assembly  Rooms  ,  Poplar  rd.",NA
"1975",2011,"Solihull","Os  Lg  Arena,  Nec  Complex",NA
"1976",2011,"Solihull","Os  Lg  Arena/  Nec  Complex",NA
"1977",2011,"Solihull","Outside  The  Clock  Ph,  Clock  Lane",NA
"1978",2011,"Solihull","Outside  White  Swan  Station  rd.  Solihull",NA
"1979",2011,"Solihull","Park  In  Bell  Lane`",NA
"1980",2011,"Solihull","Parkdale  rd.  Sheldon",NA
"1981",2011,"Solihull","Poplar  Rd.  Solihull",NA
"1982",2011,"Solihull","Poplar  rd.",NA
"1983",2011,"Solihull","Poplar  rd.",NA
"1984",2011,"Solihull","Poplar  rd.",NA
"1985",2011,"Solihull","Poplar  rd.",NA
"1986",2011,"Solihull","Poplar  rd.",NA
"1987",2011,"Solihull","Poplar  rd.",NA
"1988",2011,"Solihull","Poplar  rd.",NA
"1989",2011,"Solihull","Poplar  rd.",NA
"1990",2011,"Solihull","Poplar  rd.",NA
"1991",2011,"Solihull","Poplar  rd.",NA
"1992",2011,"Solihull","Poplar  rd.",NA
"1993",2011,"Solihull","Poplar  rd.",NA
"1994",2011,"Solihull","Poplar  rd.",NA
"1995",2011,"Solihull","Poplar  rd.",NA
"1996",2011,"Solihull","Poplar  rd.  Solihull,  West  Midlands",NA
"1997",2011,"Solihull","Poplar  rd.,  Solihull",NA
"1998",2011,"Solihull","Poplar  rd.,  Solihull",NA
"1999",2011,"Solihull","Poplar  rd.,  Solihull",NA
"2000",2011,"Solihull","Poplar  rd.,  Solihull",NA
"2001",2011,"Solihull","Poplar  rd.,  Solihull",NA
"2002",2011,"Solihull","Poplar  rd.,  Solihull",NA
"2003",2011,"Solihull","Poplar  rd.,  Solihull",NA
"2004",2011,"Solihull","Poplar  rd.,  Solihull",NA
"2005",2011,"Solihull","Poplar  rd.,  Solihull",NA
"2006",2011,"Solihull","Poplar  Way  Solihull",NA
"2007",2011,"Solihull","Poplar  Way,  Solihull",NA
"2008",2011,"Solihull","Rolls  Wood  dr.  Solihull  West  Midlands",NA
"2009",2011,"Solihull","Scolfield  rd.  Kingshurst",NA
"2010",2011,"Solihull","Solihull  /  Station  rd.",NA
"2011",2011,"Solihull","Solihull  A+E",NA
"2012",2011,"Solihull","Solihull  High  str.",NA
"2013",2011,"Solihull","Solihull  Hospital",NA
"2014",2011,"Solihull","Solihull  Hospital",NA
"2015",2011,"Solihull","Solihull  Moors  Football  Club  Damson  Parkway  Solihull",NA
"2016",2011,"Solihull","Solihull  Town  Centre",NA
"2017",2011,"Solihull","Solihull  Town  Centre",NA
"2018",2011,"Solihull","Solihull  Town  Centre  Solihull  West  Midlands",NA
"2019",2011,"Solihull","Solihull  Town  Centre/  Lode  Lane",NA
"2020",2011,"Solihull","Solihull  Town  Centre/  Outside  Kings  Chip  Shop",NA
"2021",2011,"Solihull","Solihull/  Poplar  rd.",NA
"2022",2011,"Solihull","Stanley  av.",NA
"2023",2011,"Solihull","Station  Rd",NA
"2024",2011,"Solihull","Station  Rd  At  Herbert  Rd  Junction",NA
"2025",2011,"Solihull","Station  Rd  With  Juction  Of  Herbert  Rd  Solihull",NA
"2026",2011,"Solihull","Station  rd.",NA
"2027",2011,"Solihull","Station  rd.",NA
"2028",2011,"Solihull","Station  rd.  Solihull",NA
"2029",2011,"Solihull","Station  rd.  Solihull",NA
"2030",2011,"Solihull","Station  rd.  Solihull",NA
"2031",2011,"Solihull","Station  rd.  Solihull",NA
"2032",2011,"Solihull","Station  rd.,  Solihull",NA
"2033",2011,"Solihull","Station  rd.,  Solihull",NA
"2034",2011,"Solihull","Station  rd./  High  str.  Solihull",NA
"2035",2011,"Solihull","The  Crescent",NA
"2036",2011,"Solihull","The  Village  Hotel  Shirley",NA
"2037",2011,"Solihull","Usk  Way  Smithswood  Solihull",NA
"2038",2011,"Solihull","Warwick  Rd  Solihull",NA
"2039",2011,"Solihull","Warwick  Rd,  Solihull",NA
"2040",2011,"Solihull","Warwick  Rd,  Solihull",NA
"2041",2011,"Solihull","Warwick  rd.",NA
"2042",2011,"Solihull","Warwick  rd.",NA
"2043",2011,"Solihull","Warwick  rd.",NA
"2044",2011,"Solihull","Warwick  rd.f,  Solihull",NA
"2045",2011,"Solihull","Wolaston  Close",NA
"2046",2011,"Sandwell","Abbey  rd.",NA
"2047",2011,"Sandwell","Albright  rd.  Oldbury",NA
"2048",2011,"Sandwell","Aleander  Way",NA
"2049",2011,"Sandwell","Alexandra  rd.,  Halesowen",NA
"2050",2011,"Sandwell","Angels  Nightclub,  West  Bromwich",NA
"2051",2011,"Sandwell","Angels  Ph  West  Bromwich",NA
"2052",2011,"Sandwell","Anita  av.,  Tividale",NA
"2053",2011,"Sandwell","Astel  Park  Retail  Center",NA
"2054",2011,"Sandwell","Aston  str.,  Tipton",NA
"2055",2011,"Sandwell","Atlas  Grove",NA
"2056",2011,"Sandwell","Bank  str.  West  Bromwich",NA
"2057",2011,"Sandwell","Barker  str.",NA
"2058",2011,"Sandwell","Bearwood  High  St",NA
"2059",2011,"Sandwell","Bearwood  Rd",NA
"2060",2011,"Sandwell","Bearwood  rd.",NA
"2061",2011,"Sandwell","Bearwood  rd.,  Bearwood",NA
"2062",2011,"Sandwell","Bearwood  rd.,  Smethwick",NA
"2063",2011,"Sandwell","Bearwood  rd.,  Smethwick",NA
"2064",2011,"Sandwell","Bearwood  rd.,  Smwthwick",NA
"2065",2011,"Sandwell","Beawood  rd.",NA
"2066",2011,"Sandwell","Beech  Crescent",NA
"2067",2011,"Sandwell","Beeches  rd.,  West  Bromwich",NA
"2068",2011,"Sandwell","Bella  Pizza",NA
"2069",2011,"Sandwell","Beresford  Rd,  Oldbury",NA
"2070",2011,"Sandwell","Beresford  Rd,  Oldbury",NA
"2071",2011,"Sandwell","Beresford  Rd,  Oldbury",NA
"2072",2011,"Sandwell","Billard  Hall  West  Bromwich",NA
"2073",2011,"Sandwell","Birchfield  Lane",NA
"2074",2011,"Sandwell","Birmingham  rd.  Oldbury",NA
"2075",2011,"Sandwell","Birmingham  rd.,  Oldbury",NA
"2076",2011,"Sandwell","Birmingham  rd.,  Oldbury",NA
"2077",2011,"Sandwell","B Rm Ngham  St,  Oldbury,  West  M Dlands",NA
"2078",2011,"Sandwell","Birminham  rd.  Oldbury",NA
"2079",2011,"Sandwell","Brandhall  Close",NA
"2080",2011,"Sandwell","Brasshouse  Lane",NA
"2081",2011,"Sandwell","Broad  str.",NA
"2082",2011,"Sandwell","Burnttree","Burnttree"
"2083",2011,"Sandwell","Cape  Hill,  Smethwick",NA
"2084",2011,"Sandwell","Cape  Hill,  Smethwick",NA
"2085",2011,"Sandwell","Carters  Green  West  Brom",NA
"2086",2011,"Sandwell","Carters  Green,  West  Bromwich",NA
"2087",2011,"Sandwell","Central  av.,  Tipton",NA
"2088",2011,"Sandwell","Coop  Brandall",NA
"2089",2011,"Sandwell","Dartmouth  Park",NA
"2090",2011,"Sandwell","Devonsh Re  rd.,  Smethw Ck",NA
"2091",2011,"Sandwell","Dial  Lane  West  Bromwich",NA
"2092",2011,"Sandwell","Dial  Lane  West  Bromwich",NA
"2093",2011,"Sandwell","Duchess  Parade,  West  Bromwich",NA
"2094",2011,"Sandwell","Dudley  Port",NA
"2095",2011,"Sandwell","Dudley  Port  Tipton",NA
"2096",2011,"Sandwell","Dudley  Port  T Pton",NA
"2097",2011,"Sandwell","Dudley  Port  Tipton",NA
"2098",2011,"Sandwell","Dudley  str.",NA
"2099",2011,"Sandwell","Dudley  str.",NA
"2100",2011,"Sandwell","Dyas  av.",NA
"2101",2011,"Sandwell","Elgar  Crescent,  Pensnett",NA
"2102",2011,"Sandwell","Esher  rd.",NA
"2103",2011,"Sandwell","Fountain  Lane,  Oldbury",NA
"2104",2011,"Sandwell","Freet  str.,  Oldbury",NA
"2105",2011,"Sandwell","Freeth  str.",NA
"2106",2011,"Sandwell","Galton  Bridge",NA
"2107",2011,"Sandwell","Gladstone  str.  West  Bromwich",NA
"2108",2011,"Sandwell","Goose  Ph,  West  Bromwich",NA
"2109",2011,"Sandwell","Great  Barr    Hotel",NA
"2110",2011,"Sandwell","Great  Barr  Hotel",NA
"2111",2011,"Sandwell","Great  Barr  Hotel,  Great  Barr",NA
"2112",2011,"Sandwell","Great  Barr  Hotel,  Great  Barr",NA
"2113",2011,"Sandwell","Great  Bridge  str.,  Tipton",NA
"2114",2011,"Sandwell","Hales  Lane,  Smethwick",NA
"2115",2011,"Sandwell","Halesowen  rd.",NA
"2116",2011,"Sandwell","Halesowen  rd.  Cradley  Heath",NA
"2117",2011,"Sandwell","Halesowen  rd.,  Cradley  Heath",NA
"2118",2011,"Sandwell","Henley  Close,  Tipton.",NA
"2119",2011,"Sandwell","High  av.",NA
"2120",2011,"Sandwell","High  St  West  Brom",NA
"2121",2011,"Sandwell","High  St,  Cradley  Heath",NA
"2122",2011,"Sandwell","High  str.  Great  Bridge",NA
"2123",2011,"Sandwell","High  str.  Smethwick",NA
"2124",2011,"Sandwell","High  str.  Smethwick",NA
"2125",2011,"Sandwell","High  str.  West  Brom",NA
"2126",2011,"Sandwell","High  str.  West  Brom",NA
"2127",2011,"Sandwell","High  str.  West  Bromwich",NA
"2128",2011,"Sandwell","High  str.  West  Bromwich",NA
"2129",2011,"Sandwell","High  str.,  Smethwick",NA
"2130",2011,"Sandwell","High  str.,  Stourbridge",NA
"2131",2011,"Sandwell","High  str.,  Stourbridge",NA
"2132",2011,"Sandwell","High  str.,  Stourbridge",NA
"2133",2011,"Sandwell","High  str.,  West  Bromwich",NA
"2134",2011,"Sandwell","High  str.,  West  Bromwich",NA
"2135",2011,"Sandwell","High  str.,  West  Bromwich,  Opposite  Wilkinsons",NA
"2136",2011,"Sandwell","Holly  Lane,  Smethwick",NA
"2137",2011,"Sandwell","Holyhead  rd.",NA
"2138",2011,"Sandwell","Holyhead  rd.,  Handsworth",NA
